x,y,chromosome
21713002,0.4158,Y
21713202,0.4152,Y
21713402,0.7389,Y
21713602,0.4905,Y
21713802,0.2718,Y
21714002,0.5376,Y
21714202,0.3768,Y
21714402,0.152,Y
21714602,0.3293,Y
21714802,0.4729,Y
21715002,0.717,Y
21715202,0.429,Y
21715402,0.2854,Y
21715602,0.4731,Y
21715802,0.5385,Y
21716002,0.2773,Y
21716202,0.3366,Y
21716402,0.4941,Y
21716602,0.4536,Y
21716802,0.5125,Y
21717002,0.3878,Y
21717202,0.6497,Y
21717402,0.6344,Y
21717602,0.3107,Y
21718002,0.461,Y
21718202,0.4597,Y
21718402,0.3932,Y
21718602,0.4389,Y
21718802,0.2931,Y
21719002,0.5551,Y
21719202,0.3571,Y
21719402,0.2854,Y
21719602,0.6714,Y
21719802,0.3066,Y
21720002,0.6024,Y
21720202,0.4427,Y
21720402,0.5984,Y
21720602,0.5895,Y
21720802,0.8387,Y
21721002,0.4993,Y
21721202,0.3577,Y
21721402,0.3651,Y
21721602,0.3233,Y
21721802,0.6179,Y
21722002,0.848,Y
21722202,0.8619,Y
21722402,0.3547,Y
21722602,0.4063,Y
21722802,0.2148,Y
21723002,0.7039,Y
21723202,0.5462,Y
21723402,0.6939,Y
21723602,0.6429,Y
21723802,0.634,Y
21724002,0.3339,Y
21724202,0.6205,Y
21724402,0.3744,Y
21724602,0.2663,Y
21724802,0.711,Y
21725002,0.7638,Y
21725202,0.4726,Y
21725402,0.186,Y
21725602,0.3375,Y
21725802,0.4038,Y
21726002,0.2399,Y
21726202,0.3969,Y
21726402,0.3683,Y
21726602,0.1911,Y
21726802,0.1473,Y
21727002,0.4015,Y
21727202,0.4886,Y
21727402,0.3811,Y
21727602,0.3122,Y
21727802,0.5776,Y
21728002,0.5962,Y
21728202,0.3735,Y
21728402,0.4561,Y
21728602,0.4825,Y
21729002,0.3653,Y
21729202,0.2799,Y
21729402,0.5049,Y
21729602,0.5551,Y
21729802,0.4812,Y
21730002,0.4105,Y
21730202,0.1403,Y
21730402,0.251,Y
21730602,0.6834,Y
21730802,0.4375,Y
21731002,0.2427,Y
21731202,0.3746,Y
21731402,0.5032,Y
21731602,0.4022,Y
21731802,0.7404,Y
21732002,0.3625,Y
21732202,0.3008,Y
21732402,0.319,Y
21732602,0.7408,Y
21732802,0.404,Y
21733002,0.3796,Y
21733202,0.4119,Y
21733402,0.1243,Y
21733602,0.6155,Y
21733802,0.5393,Y
21734002,0.3789,Y
21734202,0.5566,Y
21734402,0.724,Y
21734602,0.2691,Y
21734802,0.2481,Y
21735002,0.4468,Y
21735202,0.4131,Y
21735402,0.115,Y
21735602,0.3159,Y
21735802,0.3693,Y
21736002,0.3344,Y
21736202,0.6912,Y
21736402,0.6036,Y
21736602,0.4244,Y
21736802,0.7554,Y
21737002,0.5438,Y
21737402,0.5238,Y
21737602,0.7662,Y
21737802,0.3223,Y
21738002,0.5871,Y
21738202,0.3672,Y
21738402,0.6582,Y
21738602,0.2986,Y
21738802,0.3286,Y
21739002,0.4864,Y
21739202,0.8403,Y
21739402,0.4328,Y
21739602,0.6075,Y
21739802,0.1241,Y
21740002,0.552,Y
21740202,0.2782,Y
21740402,0.4209,Y
21740602,0.458,Y
21740802,0.4763,Y
21741002,0.5141,Y
21741202,0.391,Y
21741402,0.488,Y
21741602,0.1965,Y
21741802,0.3266,Y
21742002,0.6205,Y
21742202,0.4073,Y
21742402,0.145,Y
21742602,0.6068,Y
21742802,0.7481,Y
21743002,0.5254,Y
21743202,0.5988,Y
21743402,0.2628,Y
21743602,0.4891,Y
21743802,0.4234,Y
21744002,0.4718,Y
21744202,0.6472,Y
21744402,0.1846,Y
21744602,0.4962,Y
21744802,0.1461,Y
21745602,0.5349,Y
21745802,0.6724,Y
21746002,0.2359,Y
21746202,0.51,Y
21746402,0.2793,Y
21746602,0.3661,Y
21746802,0.4432,Y
21747002,0.1858,Y
21747202,0.2672,Y
21747402,0.2089,Y
21747602,0.4032,Y
21747802,0.1175,Y
21748002,0.2783,Y
21748202,0.4874,Y
21748402,0.5156,Y
21748602,0.5447,Y
21748802,0.3561,Y
21749002,0.6525,Y
21749202,0.7007,Y
21749602,0.6515,Y
21749802,0.5862,Y
21750002,0.7765,Y
21750202,0.5988,Y
21750402,0.2842,Y
21750602,0.4392,Y
21750802,0.373,Y
21751002,0.6928,Y
21751202,0.7071,Y
21751402,0.3474,Y
21751602,0.3185,Y
21751802,0.3213,Y
21752002,0.5882,Y
21752202,0.1693,Y
21752402,0.3351,Y
21752602,0.4167,Y
21752802,0.3812,Y
21753002,0.4014,Y
21753202,0.1716,Y
21753402,0.3823,Y
21753602,0.2811,Y
21753802,0.3927,Y
21754002,0.4184,Y
21754202,0.7704,Y
21754402,0.3837,Y
21754602,0.6903,Y
21754802,0.441,Y
21755002,0.2301,Y
21755202,0.3547,Y
21755402,0.3211,Y
21755602,0.431,Y
21755802,0.5054,Y
21756202,0.7816,Y
21756402,0.5511,Y
21756602,0.7586,Y
21756802,0.7262,Y
21757002,0.5906,Y
21757202,0.5355,Y
21757402,0.3519,Y
21757602,0.2804,Y
21757802,0.6286,Y
21758002,0.4862,Y
21758202,0.4974,Y
21758402,0.4562,Y
21758602,0.6773,Y
21758802,0.3911,Y
21759002,0.636,Y
21759202,0.6416,Y
21759402,0.7199,Y
21759602,0.7881,Y
21759802,0.5926,Y
21760002,0.2614,Y
21760202,0.4719,Y
21760402,0.2866,Y
21760602,0.431,Y
21760802,0.4725,Y
21761002,0.3561,Y
21761202,0.5475,Y
21761402,0.3561,Y
21761602,0.6544,Y
21761802,0.4543,Y
21762002,0.5114,Y
21762202,0.7675,Y
21762402,0.5244,Y
21762602,0.2022,Y
21762802,0.3281,Y
21763002,0.2683,Y
21763202,0.4421,Y
21763402,0.3805,Y
21763602,0.4811,Y
21763802,0.2217,Y
21764002,0.2803,Y
21764202,0.3532,Y
21764402,0.3021,Y
21764602,0.3539,Y
21764802,0.4407,Y
21765002,0.1817,Y
21765202,0.6395,Y
21765402,0.4342,Y
21765602,0.5154,Y
21765802,0.1942,Y
21766002,0.3632,Y
21766202,0.5557,Y
21766402,0.4564,Y
21766602,0.2458,Y
21766802,0.1987,Y
21767002,0.4608,Y
21767202,0.2051,Y
21767402,0.6387,Y
21767602,0.2796,Y
21767802,0.5862,Y
21768002,0.7857,Y
21768202,0.5709,Y
21768402,0.3281,Y
21768602,0.2771,Y
21768802,0.4202,Y
21769002,0.391,Y
21769202,0.7143,Y
21769402,0.607,Y
21769602,0.4134,Y
21769802,0.5313,Y
21770002,0.5318,Y
21770202,0.2406,Y
21770402,0.3603,Y
21770602,0.4666,Y
21770802,0.3199,Y
21771202,0.6512,Y
21771402,0.6612,Y
21771602,0.7872,Y
21771802,0.506,Y
21772002,0.7902,Y
21772202,0.6146,Y
21772402,0.4738,Y
21772602,0.1384,Y
21772802,0.5388,Y
21773002,0.3817,Y
21773202,0.2139,Y
21773402,0.3213,Y
21773602,0.3691,Y
21773802,0.6429,Y
21774002,0.2682,Y
21774202,0.4352,Y
21774402,0.7018,Y
21774602,0.5385,Y
21774802,0.2264,Y
21775002,0.4833,Y
21775202,0.8079,Y
21775402,0.6039,Y
21775602,0.4692,Y
21775802,0.4323,Y
21776002,0.4469,Y
21776202,0.404,Y
21776402,0.401,Y
21776602,0.2926,Y
21776802,0.5284,Y
21777002,0.2621,Y
21777202,0.4832,Y
21777402,0.1487,Y
21777602,0.4126,Y
21777802,0.3021,Y
21778002,0.3687,Y
21778202,0.2508,Y
21778402,0.2849,Y
21778602,0.4919,Y
21778802,0.4124,Y
21779002,0.5645,Y
21779202,0.2833,Y
21779402,0.3284,Y
21779602,0.5456,Y
21779802,0.1734,Y
21780002,0.4249,Y
21780202,0.1854,Y
21780402,0.7191,Y
21780602,0.661,Y
21780802,0.4364,Y
21781002,0.4738,Y
21781202,0.3274,Y
21781402,0.3932,Y
21781602,0.4247,Y
21781802,0.4977,Y
21782002,0.6385,Y
21782202,0.6058,Y
21782402,0.567,Y
21782602,0.6243,Y
21782802,0.4168,Y
21783002,0.5508,Y
21783202,0.2188,Y
21783402,0.4156,Y
21783602,0.5377,Y
21783802,0.4162,Y
21784002,0.1871,Y
21784202,0.4113,Y
21784402,0.3898,Y
21784602,0.5444,Y
21784802,0.287,Y
21785002,0.2566,Y
21785202,0.2054,Y
21785402,0.3437,Y
21785602,0.5214,Y
21785802,0.5452,Y
21786002,0.242,Y
21786202,0.4233,Y
21786402,0.317,Y
21786602,0.494,Y
21786802,0.6096,Y
21787002,0.5028,Y
21787202,0.6539,Y
21787402,0.3021,Y
21787802,0.3273,Y
21788002,0.3362,Y
21788202,0.3233,Y
21788402,0.483,Y
21788602,0.3577,Y
21788802,0.4352,Y
21789002,0.4301,Y
21789402,0.7627,Y
21789602,0.4854,Y
21789802,0.6414,Y
21790002,0.3145,Y
21790202,0.5213,Y
21790402,0.5265,Y
21790602,0.2213,Y
21790802,0.523,Y
21791002,0.6318,Y
21791202,0.3674,Y
21791402,0.5409,Y
21791602,0.4481,Y
21791802,0.419,Y
21792002,0.4566,Y
21792202,0.2078,Y
21792402,0.4712,Y
21792602,0.3276,Y
21792802,0.2948,Y
21793002,0.2147,Y
21793202,0.2423,Y
21793402,0.7643,Y
21793602,0.8383,Y
21793802,0.363,Y
21794002,0.6093,Y
21794202,0.8505,Y
21794402,0.6123,Y
21794602,0.4555,Y
21794802,0.7353,Y
21795002,0.5884,Y
21795202,0.6375,Y
21795402,0.2214,Y
21795602,0.8602,Y
21795802,0.7281,Y
21796002,0.1381,Y
21796202,0.4333,Y
21796402,0.3617,Y
21796602,0.356,Y
21796802,0.7682,Y
21797002,0.59,Y
21797202,0.3268,Y
21797402,0.1274,Y
21797602,0.3128,Y
21797802,0.255,Y
21798002,0.4229,Y
21798202,0.5767,Y
21798402,0.3779,Y
21798602,0.3367,Y
21798802,0.3357,Y
21799002,0.2249,Y
21799202,0.4467,Y
21799402,0.4765,Y
21799602,0.6503,Y
21799802,0.6885,Y
21800002,0.5435,Y
21800202,0.2327,Y
21800602,0.3952,Y
21800802,0.7945,Y
21801002,0.5835,Y
21801202,0.5326,Y
21801602,0.4033,Y
21801802,0.726,Y
21802002,0.2338,Y
21802202,0.5032,Y
21802402,0.1817,Y
21802602,0.2243,Y
21802802,0.283,Y
21803002,0.4722,Y
21803202,0.409,Y
21803402,0.3154,Y
21803602,0.4852,Y
21803802,0.7199,Y
21804002,0.3902,Y
21804202,0.4851,Y
21804602,0.521,Y
21804802,0.7,Y
21805002,0.399,Y
21805202,0.6147,Y
21805402,0.7029,Y
21805602,0.4838,Y
21805802,0.3104,Y
21806002,0.1347,Y
21806202,0.2019,Y
21806402,0.4722,Y
21806602,0.3486,Y
21806802,0.1518,Y
21807002,0.3338,Y
21807202,0.4705,Y
21807402,0.2701,Y
21807602,0.6316,Y
21807802,0.1526,Y
21808002,0.664,Y
21808202,0.3575,Y
21808402,0.3805,Y
21808602,0.1071,Y
21808802,0.4311,Y
21809002,0.6804,Y
21809202,0.5123,Y
21809402,0.4418,Y
21809602,0.5279,Y
21809802,0.3436,Y
21810002,0.569,Y
21810202,0.3344,Y
21810402,0.4592,Y
21810602,0.4023,Y
21810802,0.3839,Y
21811002,0.373,Y
21811202,0.3295,Y
21811402,0.4123,Y
21811602,0.3664,Y
21811802,0.3107,Y
21812002,0.141,Y
21812202,0.3146,Y
21812402,0.1879,Y
21812602,0.5079,Y
21812802,0.54,Y
21813002,0.6686,Y
21813202,0.3765,Y
21813402,0.2921,Y
21813602,0.4574,Y
21813802,0.3572,Y
21814002,0.512,Y
21814202,0.67,Y
21814402,0.3096,Y
21814602,0.5482,Y
21814802,0.4473,Y
21815002,0.4164,Y
21815202,0.1431,Y
21815402,0.3536,Y
21815602,0.4357,Y
21815802,0.3754,Y
21816002,0.391,Y
21816202,0.7058,Y
21816402,0.2356,Y
21816602,0.6227,Y
21816802,0.8067,Y
21817002,0.4334,Y
21817202,0.5164,Y
21817402,0.6053,Y
21817602,0.38,Y
21817802,0.5688,Y
21818002,0.7058,Y
21818202,0.3369,Y
21818402,0.3248,Y
21818602,0.4012,Y
21818802,0.2851,Y
21819002,0.254,Y
21819202,0.2247,Y
21819402,0.3725,Y
21819602,0.2692,Y
21819802,0.1798,Y
21820002,0.3804,Y
21820202,0.5154,Y
21820402,0.608,Y
21820602,0.6023,Y
21820802,0.4875,Y
21821002,0.6299,Y
21821202,0.3011,Y
21821402,0.6466,Y
21821602,0.1298,Y
21821802,0.275,Y
21822002,0.5986,Y
21822202,0.6659,Y
21822402,0.6939,Y
21822602,0.4682,Y
21822802,0.705,Y
21823002,0.5702,Y
21823202,0.4854,Y
21823402,0.7251,Y
21823602,0.6116,Y
21823802,0.5747,Y
21824002,0.5517,Y
21824202,0.5218,Y
21824402,0.4306,Y
21824602,0.2209,Y
21824802,0.4155,Y
21825002,0.3041,Y
21825202,0.4853,Y
21825402,0.514,Y
21825602,0.3374,Y
21825802,0.447,Y
21826002,0.3615,Y
21826202,0.4265,Y
21826402,0.248,Y
21826602,0.1682,Y
21826802,0.5059,Y
21827002,0.6645,Y
21827202,0.2946,Y
21827402,0.2295,Y
21827602,0.4236,Y
21827802,0.1142,Y
21828002,0.6724,Y
21828202,0.5237,Y
21828402,0.3725,Y
21828602,0.5237,Y
21828802,0.4713,Y
21829002,0.2212,Y
21829202,0.2133,Y
21829402,0.1921,Y
21829602,0.5705,Y
21829802,0.3205,Y
21830002,0.7486,Y
21830202,0.8588,Y
21830402,0.5386,Y
21830602,0.4708,Y
21830802,0.346,Y
21831002,0.3283,Y
21831202,0.2833,Y
21831402,0.5123,Y
21831602,0.5243,Y
21831802,0.59,Y
21832002,0.4203,Y
21832202,0.3096,Y
21832402,0.3366,Y
21832602,0.4139,Y
21832802,0.1181,Y
21833002,0.0624,Y
21833202,0.4172,Y
21833402,0.5094,Y
21833602,0.4433,Y
21833802,0.55,Y
21834002,0.5368,Y
21834202,0.5107,Y
21834402,0.3902,Y
21834602,0.4022,Y
21834802,0.5147,Y
21835002,0.5108,Y
21835202,0.4442,Y
21835402,0.3942,Y
21835602,0.5519,Y
21835802,0.7071,Y
21836002,0.4862,Y
21836402,0.381,Y
21836602,0.6847,Y
21836802,0.358,Y
21837002,0.406,Y
21837202,0.456,Y
21837402,0.3779,Y
21837602,0.5514,Y
21837802,0.4053,Y
21838002,0.3052,Y
21838202,0.457,Y
21838402,0.3373,Y
21838602,0.5893,Y
21838802,0.3272,Y
21839002,0.5243,Y
21839202,0.5546,Y
21839402,0.3969,Y
21839802,0.7294,Y
21840002,0.6809,Y
21840602,0.4868,Y
21840802,0.639,Y
21841002,0.5288,Y
21841202,0.2296,Y
21841402,0.2193,Y
21841602,0.1754,Y
21841802,0.3865,Y
21842002,0.3684,Y
21842202,0.5666,Y
21842402,0.4844,Y
21842602,0.7662,Y
21842802,0.7658,Y
21843002,0.5618,Y
21843202,0.3175,Y
21843402,0.5452,Y
21843602,0.3803,Y
21843802,0.6845,Y
21844002,0.4069,Y
21844202,0.4248,Y
21844402,0.3475,Y
21844602,0.3173,Y
21844802,0.1768,Y
21845002,0.5778,Y
21845202,0.2689,Y
21845402,0.7842,Y
21845602,0.7112,Y
21845802,0.5106,Y
21846002,0.5902,Y
21846202,0.286,Y
21846402,0.3048,Y
21846602,0.7305,Y
21846802,0.6112,Y
21847002,0.2666,Y
21847202,0.3142,Y
21847402,0.2743,Y
21847602,0.3184,Y
21847802,0.4244,Y
21848002,0.2425,Y
21848202,0.4514,Y
21848402,0.4213,Y
21848602,0.5238,Y
21849002,0.5153,Y
21849202,0.6951,Y
21849402,0.3637,Y
21849602,0.5512,Y
21849802,0.3916,Y
21850002,0.5297,Y
21850402,0.6061,Y
21850602,0.849,Y
21850802,0.598,Y
21851002,0.3443,Y
21851202,0.8089,Y
21851402,0.6914,Y
21851602,0.3147,Y
21851802,0.4451,Y
21852002,0.4538,Y
21852202,0.3758,Y
21852402,0.1568,Y
21852602,0.2336,Y
21852802,0.4445,Y
21853002,0.3338,Y
21853202,0.4625,Y
21853402,0.3247,Y
21853602,0.4334,Y
21853802,0.7008,Y
21854002,0.5578,Y
21854202,0.5335,Y
21854402,0.4329,Y
21854602,0.1205,Y
21854802,0.6863,Y
21855002,0.4024,Y
21855202,0.6426,Y
21855402,0.6803,Y
21855602,0.5364,Y
21855802,0.3051,Y
21856002,0.5512,Y
21856202,0.6347,Y
21856402,0.3267,Y
21856602,0.3011,Y
21856802,0.1855,Y
21857002,0.3386,Y
21857202,0.3342,Y
21857602,0.174,Y
21857802,0.7816,Y
21858002,0.3129,Y
21858202,0.3186,Y
21858402,0.4384,Y
21858602,0.4265,Y
21858802,0.3026,Y
21859002,0.3679,Y
21859202,0.6535,Y
21859402,0.6237,Y
21859602,0.6686,Y
21859802,0.3937,Y
21860002,0.5536,Y
21860202,0.6929,Y
21860402,0.5372,Y
21860602,0.5195,Y
21860802,0.2419,Y
21861002,0.5595,Y
21861202,0.7671,Y
21861402,0.5767,Y
21861602,0.3135,Y
21861802,0.343,Y
21862002,0.3403,Y
21862202,0.2291,Y
21862402,0.3902,Y
21862602,0.3408,Y
21862802,0.266,Y
21863002,0.2422,Y
21863202,0.8351,Y
21863402,0.4692,Y
21863602,0.6875,Y
21863802,0.2335,Y
21864002,0.6598,Y
21864202,0.6901,Y
21864402,0.2821,Y
21864602,0.5166,Y
21864802,0.4064,Y
21865002,0.8569,Y
21865202,0.6117,Y
21865602,0.6088,Y
21865802,0.147,Y
21866002,0.8036,Y
21866202,0.6568,Y
21866402,0.2951,Y
21866602,0.3543,Y
21866802,0.2619,Y
21867002,0.1148,Y
21867202,0.5104,Y
21867402,0.498,Y
21867602,0.0616,Y
21867802,0.6698,Y
21868002,0.4324,Y
21868202,0.7588,Y
21868402,0.5671,Y
21868602,0.6455,Y
21869002,0.252,Y
21869202,0.2685,Y
21869402,0.4837,Y
21869602,0.5671,Y
21869802,0.3358,Y
21870002,0.508,Y
21870202,0.8576,Y
21870402,0.3729,Y
21870602,0.2539,Y
21870802,0.4939,Y
21871002,0.4305,Y
21871202,0.2786,Y
21871402,0.3206,Y
21871602,0.4971,Y
21871802,0.2013,Y
21872002,0.1461,Y
21872202,0.3072,Y
21872402,0.2495,Y
21872602,0.1569,Y
21872802,0.2634,Y
21873002,0.3362,Y
21873202,0.7658,Y
21873402,0.8403,Y
21873602,0.6279,Y
21873802,0.2948,Y
21874002,0.3933,Y
21874202,0.6258,Y
21874402,0.4579,Y
21874602,0.6347,Y
21874802,0.4299,Y
21875002,0.2656,Y
21875202,0.6439,Y
21875402,0.3739,Y
21875602,0.4238,Y
21875802,0.2244,Y
21876002,0.3387,Y
21876202,0.7364,Y
21876402,0.3351,Y
21876602,0.1908,Y
21876802,0.3534,Y
21877002,0.5018,Y
21877202,0.2867,Y
21877402,0.6194,Y
21877602,0.294,Y
21877802,0.6717,Y
21878002,0.1506,Y
21878202,0.4747,Y
21878402,0.5432,Y
21878602,0.2402,Y
21878802,0.4725,Y
21879002,0.6356,Y
21879202,0.2836,Y
21879402,0.8069,Y
21879602,0.5404,Y
21879802,0.4851,Y
21880002,0.5714,Y
21880202,0.4017,Y
21880402,0.1616,Y
21880602,0.1243,Y
21880802,0.6182,Y
21881002,0.3973,Y
21881202,0.5029,Y
21881402,0.6383,Y
21881602,0.423,Y
21881802,0.5243,Y
21882002,0.3843,Y
21882202,0.4911,Y
21882402,0.3026,Y
21882602,0.3718,Y
21882802,0.5333,Y
21883002,0.4796,Y
21883202,0.7088,Y
21883402,0.5862,Y
21883602,0.6192,Y
21883802,0.2272,Y
21884002,0.2797,Y
21884202,0.2997,Y
21884402,0.2132,Y
21884602,0.3912,Y
21884802,0.5654,Y
21885202,0.5644,Y
21885402,0.357,Y
21885602,0.2683,Y
21885802,0.4741,Y
21886002,0.4807,Y
21886202,0.5767,Y
21886402,0.2745,Y
21886602,0.5795,Y
21886802,0.5123,Y
21887002,0.4379,Y
21887202,0.4249,Y
21887402,0.3738,Y
21887602,0.1749,Y
21887802,0.3003,Y
21888002,0.4992,Y
21888202,0.2213,Y
21888402,0.4673,Y
21888602,0.6962,Y
21888802,0.2474,Y
21889002,0.314,Y
21889202,0.3934,Y
21889402,0.3416,Y
21889602,0.5058,Y
21889802,0.5767,Y
21890002,0.3561,Y
21890402,0.2978,Y
21890602,0.5331,Y
21890802,0.7238,Y
21891002,0.4238,Y
21891202,0.3673,Y
21891402,0.306,Y
21891602,0.3149,Y
21891802,0.5396,Y
21892002,0.1611,Y
21892202,0.4858,Y
21892402,0.3258,Y
21892802,0.4848,Y
21893002,0.5753,Y
21893202,0.2018,Y
21893402,0.0786,Y
21893602,0.3338,Y
21893802,0.8186,Y
21894002,0.4741,Y
21894202,0.3927,Y
21894402,0.5848,Y
21894602,0.4593,Y
21894802,0.6939,Y
21895002,0.6709,Y
21895202,0.3767,Y
21895402,0.4606,Y
21895602,0.3505,Y
21895802,0.1277,Y
21896002,0.7087,Y
21896202,0.3585,Y
21896402,0.4349,Y
21896602,0.6012,Y
21896802,0.4809,Y
21897002,0.3526,Y
21897202,0.2655,Y
21897402,0.3188,Y
21897602,0.8047,Y
21897802,0.4462,Y
21898002,0.563,Y
21898202,0.0843,Y
21898602,0.5848,Y
21898802,0.5716,Y
21899002,0.4372,Y
21899202,0.7554,Y
21899402,0.7582,Y
21899602,0.4597,Y
21899802,0.7056,Y
21900002,0.3623,Y
21900202,0.5888,Y
21900402,0.525,Y
21900802,0.2527,Y
21901002,0.43,Y
21901202,0.3755,Y
21901402,0.3,Y
21901602,0.314,Y
21901802,0.39,Y
21902002,0.3644,Y
21902202,0.3575,Y
21902402,0.7016,Y
21902602,0.3738,Y
21902802,0.4978,Y
21903002,0.5134,Y
21903202,0.2969,Y
21903402,0.2714,Y
21903602,0.6356,Y
21903802,0.5545,Y
21904002,0.74,Y
21904202,0.2779,Y
21904402,0.4162,Y
21904602,0.767,Y
21904802,0.2877,Y
21905002,0.3351,Y
21905202,0.3754,Y
21905402,0.3214,Y
21905602,0.2425,Y
21905802,0.5379,Y
21906002,0.4481,Y
21906202,0.4688,Y
21906402,0.2577,Y
21906602,0.3804,Y
21906802,0.7063,Y
21907002,0.1459,Y
21907202,0.5087,Y
21907402,0.6041,Y
21907602,0.4937,Y
21907802,0.5009,Y
21908002,0.3187,Y
21908202,0.5087,Y
21908802,0.3472,Y
21909002,0.499,Y
21909402,0.1645,Y
21909602,0.254,Y
21909802,0.3795,Y
21910002,0.6232,Y
21910202,0.5494,Y
21910402,0.6731,Y
21910602,0.499,Y
21910802,0.5313,Y
21911002,0.6145,Y
21911202,0.5587,Y
21911402,0.4064,Y
21911602,0.3463,Y
21911802,0.4315,Y
21912002,0.6192,Y
21912202,0.2812,Y
21912402,0.1743,Y
21912602,0.7282,Y
21912802,0.1208,Y
21913002,0.3997,Y
21913202,0.5734,Y
21913402,0.5277,Y
21913602,0.2346,Y
21913802,0.3808,Y
21914002,0.308,Y
21914202,0.4655,Y
21914402,0.3936,Y
21914602,0.3251,Y
21915002,0.7789,Y
21915202,0.6267,Y
21915402,0.4807,Y
21915602,0.2392,Y
21915802,0.5751,Y
21916002,0.2957,Y
21916202,0.3441,Y
21916402,0.3213,Y
21916602,0.5112,Y
21916802,0.5873,Y
21917002,0.287,Y
21917202,0.6304,Y
21917402,0.2874,Y
21917602,0.3193,Y
21917802,0.5629,Y
21918002,0.3066,Y
21918202,0.4675,Y
21918402,0.3279,Y
21918602,0.5286,Y
21918802,0.1967,Y
21919002,0.6368,Y
21919202,0.325,Y
21919402,0.364,Y
21919602,0.6872,Y
21919802,0.3648,Y
21920002,0.4028,Y
21920202,0.2869,Y
21920402,0.2366,Y
21920602,0.7765,Y
21920802,0.4406,Y
21921002,0.6039,Y
21921202,0.5108,Y
21921402,0.6236,Y
21921602,0.4713,Y
21921802,0.3329,Y
21922202,0.4356,Y
21922402,0.4192,Y
21922602,0.2813,Y
21922802,0.5491,Y
21923002,0.3324,Y
21923202,0.3382,Y
21923402,0.2114,Y
21923602,0.3431,Y
21923802,0.2987,Y
21924002,0.4601,Y
21924202,0.5237,Y
21924402,0.7586,Y
21924602,0.3597,Y
21924802,0.1803,Y
21925002,0.5371,Y
21925202,0.4692,Y
21925402,0.2624,Y
21925602,0.7863,Y
21925802,0.2399,Y
21926002,0.1824,Y
21926202,0.2298,Y
21926402,0.3726,Y
21926602,0.4748,Y
21926802,0.2079,Y
21927002,0.4521,Y
21927202,0.7423,Y
21927402,0.5226,Y
21927602,0.7318,Y
21927802,0.1341,Y
21928002,0.3187,Y
21928202,0.7003,Y
21928402,0.4862,Y
21928602,0.2981,Y
21928802,0.4152,Y
21929002,0.4891,Y
21929202,0.4117,Y
21929402,0.4422,Y
21929602,0.3231,Y
21929802,0.517,Y
21930002,0.3895,Y
21930202,0.4052,Y
21930402,0.3256,Y
21930602,0.347,Y
21930802,0.3012,Y
21931002,0.2315,Y
21931202,0.3187,Y
21931402,0.326,Y
21931602,0.4713,Y
21931802,0.2529,Y
21932002,0.2886,Y
21932202,0.3633,Y
21932402,0.1125,Y
21932602,0.5704,Y
21932802,0.141,Y
21933002,0.5687,Y
21933202,0.7538,Y
21933402,0.3673,Y
21933602,0.4632,Y
21933802,0.545,Y
21934002,0.4367,Y
21934202,0.3439,Y
21934402,0.6987,Y
21934602,0.5479,Y
21934802,0.3277,Y
21935002,0.6161,Y
21935202,0.4065,Y
21935402,0.4622,Y
21935602,0.2654,Y
21935802,0.4326,Y
21936402,0.7596,Y
21936602,0.3505,Y
21936802,0.267,Y
21937002,0.3973,Y
21937202,0.6773,Y
21937402,0.0814,Y
21937602,0.4868,Y
21937802,0.3479,Y
21938002,0.5614,Y
21938202,0.2414,Y
21938402,0.6763,Y
21938602,0.4243,Y
21938802,0.4183,Y
21939002,0.7344,Y
21939202,0.6528,Y
21939402,0.4451,Y
21939602,0.4564,Y
21939802,0.4278,Y
21940002,0.6904,Y
21940202,0.7849,Y
21940402,0.1904,Y
21940602,0.3029,Y
21940802,0.3292,Y
21941002,0.3294,Y
21941202,0.4605,Y
21941402,0.1027,Y
21941602,0.4688,Y
21941802,0.3631,Y
21942002,0.2398,Y
21942202,0.3103,Y
21942402,0.3906,Y
21943202,0.4372,Y
21943402,0.5588,Y
21943602,0.5444,Y
21943802,0.6245,Y
21944002,0.4024,Y
21944202,0.1151,Y
21944402,0.5094,Y
21944602,0.2856,Y
21944802,0.8598,Y
21945002,0.4265,Y
21945202,0.5499,Y
21945402,0.4718,Y
21945602,0.6658,Y
21945802,0.4326,Y
21946002,0.5724,Y
21946202,0.6324,Y
21946402,0.5006,Y
21946602,0.3,Y
21946802,0.3337,Y
21947002,0.3502,Y
21947202,0.6293,Y
21947402,0.4822,Y
21947602,0.5445,Y
21947802,0.5729,Y
21948002,0.3875,Y
21948202,0.5499,Y
21948402,0.5675,Y
21948802,0.487,Y
21949002,0.533,Y
21949202,0.416,Y
21949402,0.4802,Y
21949602,0.2756,Y
21949802,0.2706,Y
21950002,0.2609,Y
21950202,0.4385,Y
21950402,0.6471,Y
21950602,0.735,Y
21950802,0.5438,Y
21951002,0.6875,Y
21951202,0.7662,Y
21951402,0.7892,Y
21951602,0.8215,Y
21951802,0.7648,Y
21952002,0.393,Y
21952202,0.4134,Y
21952402,0.3936,Y
21952602,0.2299,Y
21952802,0.3851,Y
21953002,0.4493,Y
21953202,0.3807,Y
21953402,0.3688,Y
21953602,0.6214,Y
21953802,0.4073,Y
21954002,0.3535,Y
21954202,0.2195,Y
21954402,0.3602,Y
21954602,0.519,Y
21954802,0.3927,Y
21955002,0.608,Y
21955202,0.5766,Y
21955402,0.2431,Y
21955602,0.441,Y
